Date,Open,High,Low,Close,Volume
2022-05-16,110.67096076191095,111.77767036953006,109.56425115429184,110.67096076191095,548181
2022-05-17,110.74953718991576,111.85703256181492,109.6420418180166,110.74953718991576,341073
2022-05-18,114.76059857213468,115.90820455785602,113.61299258641334,114.76059857213468,172714
2022-05-19,115.10926902591494,116.26036171617409,113.95817633565579,115.10926902591494,386249
2022-05-20,116.09227769607413,117.25320047303488,114.93135491911339,116.09227769607413,483956
2022-05-23,120.52270890824637,121.72793599732884,119.3174818191639,120.52270890824637,625399
2022-05-24,117.33425880261004,118.50760139063614,116.16091621458393,117.33425880261004,479326
2022-05-25,114.41149761966815,115.55561259586483,113.26738264347148,114.41149761966815,933385
2022-05-26,116.68690595183666,117.85377501135503,115.5200368923183,116.68690595183666,93311
2022-05-27,114.00748659596348,115.14756146192312,112.86741173000385,114.00748659596348,363380
2022-05-30,118.49623766467232,119.68120004131904,117.3112752880256,118.49623766467232,955245
2022-05-31,117.57523992257013,118.75099232179583,116.39948752334443,117.57523992257013,950286
2022-06-01,115.87638396680289,117.03514780647092,114.71762012713486,115.87638396680289,324329
2022-06-02,120.39079353091316,121.59470146622229,119.18688559560402,120.39079353091316,984306
2022-06-03,124.01579593917951,125.2559538985713,122.77563797978772,124.01579593917951,438254
2022-06-06,128.70994005596205,129.99703945652166,127.42284065540242,128.70994005596205,885605
2022-06-07,131.106634099083,132.41770044007384,129.79556775809218,131.106634099083,202990
2022-06-08,128.91393940078856,130.20307879479645,127.62480000678067,128.91393940078856,566862
2022-06-09,133.90307632279652,135.24210708602448,132.56404555956857,133.90307632279652,357262
2022-06-10,133.25229834425255,134.58482132769507,131.91977536081004,133.25229834425255,308531
2022-06-13,135.45750767464298,136.81208275138943,134.10293259789654,135.45750767464298,63834
2022-06-14,138.09148424237097,139.4723990847947,136.71056939994725,138.09148424237097,518461
2022-06-15,137.73241850794292,139.10974269302235,136.3550943228635,137.73241850794292,487782
2022-06-16,139.49285745386894,140.88778602840762,138.09792887933025,139.49285745386894,85338
2022-06-17,142.13542875819257,143.5567830457745,140.71407447061065,142.13542875819257,876186
2022-06-20,143.27656455789838,144.70933020347738,141.8437989123194,143.27656455789838,291050
2022-06-21,140.19783547323453,141.59981382796687,138.7958571185022,140.19783547323453,598324
2022-06-22,141.10418132055472,142.51522313376026,139.69313950734917,141.10418132055472,104069
2022-06-23,144.91790533255806,146.36708438588366,143.46872627923247,144.91790533255806,776689
2022-06-24,142.97725789835258,144.4070304773361,141.54748531936906,142.97725789835258,271963
2022-06-27,142.62085980204313,144.04706840006355,141.1946512040227,142.62085980204313,616368
2022-06-28,141.4509307580951,142.86544006567604,140.03642145051415,141.4509307580951,922989
2022-06-29,146.7532577356859,148.22079031304276,145.28572515832906,146.7532577356859,351836
2022-06-30,148.79986327955768,150.28786191235326,147.3118646467621,148.79986327955768,713885
2022-07-01,150.08686852168375,151.58773720690058,148.58599983646693,150.08686852168375,691411
2022-07-04,147.8508261031845,149.32933436421632,146.37231784215265,147.8508261031845,906409
2022-07-05,149.5193202843955,151.01451348723944,148.02412708155154,149.5193202843955,66323
2022-07-06,147.57756472319653,149.0533403704285,146.10178907596458,147.57756472319653,491063
2022-07-07,147.74530303103631,149.22275606134667,146.26785000072596,147.74530303103631,143398
2022-07-08,145.94031025192814,147.3997133544474,144.48090714940886,145.94031025192814,945460
2022-07-11,147.98765810563864,149.46753468669502,146.50778152458227,147.98765810563864,966167
2022-07-12,149.7682184274127,151.26590061168685,148.27053624313857,149.7682184274127,220724
2022-07-13,149.21917186615514,150.7113635848167,147.72698014749358,149.21917186615514,967776
2022-07-14,150.4756173264244,151.98037349968865,148.97086115316017,150.4756173264244,867066
2022-07-15,147.2612730290481,148.7338857593386,145.78866029875763,147.2612730290481,48449
2022-07-18,142.94281383524142,144.37224197359384,141.513385696889,142.94281383524142,353781
2022-07-19,144.27044296525116,145.71314739490367,142.82773853559866,144.27044296525116,115910
2022-07-20,144.823499366893,146.27173436056194,143.37526437322407,144.823499366893,561732
2022-07-21,146.73526061455047,148.20261322069598,145.26790800840496,146.73526061455047,840916
2022-07-22,153.80245563729505,155.34048019366801,152.2644310809221,153.80245563729505,76881
2022-07-25,156.78462215307724,158.352468374608,155.21677593154647,156.78462215307724,143549
2022-07-26,154.00068470996993,155.54069155706964,152.46067786287023,154.00068470996993,963054
2022-07-27,157.51811051630392,159.09329162146696,155.94292941114088,157.51811051630392,112204
2022-07-28,153.45128459319852,154.98579743913052,151.91677174726652,153.45128459319852,217624
2022-07-29,152.11139522434988,153.63250917659337,150.59028127210638,152.11139522434988,682512
2022-08-01,151.9798444059965,153.49964285005646,150.46004596193652,151.9798444059965,501634
2022-08-02,157.26370553320783,158.8363425885399,155.69106847787575,157.26370553320783,336006
2022-08-03,154.99987932539318,156.54987811864711,153.44988053213925,154.99987932539318,532845
2022-08-04,152.51542178981586,154.040576007714,150.9902675719177,152.51542178981586,112551
2022-08-05,152.29136893493043,153.81428262427974,150.76845524558112,152.29136893493043,209357
2022-08-08,150.34667428962413,151.85014103252038,148.84320754672788,150.34667428962413,831501
2022-08-09,153.8095669072477,155.34766257632018,152.27147123817522,153.8095669072477,868953
2022-08-10,150.56439573888395,152.07003969627277,149.05875178149512,150.56439573888395,144455
2022-08-11,147.1843194511616,148.65616264567322,145.71247625664998,147.1843194511616,179528
2022-08-12,145.96910670433147,147.42879777137478,144.50941563728816,145.96910670433147,691672
2022-08-15,144.58814421893712,146.0340256611265,143.14226277674774,144.58814421893712,965816
2022-08-16,150.24018746849362,151.74258934317857,148.73778559380867,150.24018746849362,204040
2022-08-17,153.16813076260814,154.69981207023423,151.63644945498206,153.16813076260814,295974
2022-08-18,153.51291602776777,155.04804518804545,151.9777868674901,153.51291602776777,421234
2022-08-19,149.82726888778927,151.32554157666718,148.32899619891137,149.82726888778927,322932
2022-08-22,152.43235449631734,153.95667804128053,150.90803095135416,152.43235449631734,948805
2022-08-23,149.45926706544662,150.9538597361011,147.96467439479215,149.45926706544662,607016
2022-08-24,144.91638958081398,146.36555347662213,143.46722568500584,144.91638958081398,752005
2022-08-25,148.4321475400472,149.91646901544766,146.94782606464673,148.4321475400472,761154
2022-08-26,149.44725306451636,150.94172559516153,147.9527805338712,149.44725306451636,199631
2022-08-29,152.27437312453392,153.79711685577925,150.7516293932886,152.27437312453392,468094
2022-08-30,153.32119138208324,154.85440329590406,151.78797946826242,153.32119138208324,124283
2022-08-31,156.0252577823655,157.58551036018915,154.46500520454182,156.0252577823655,281965
2022-09-01,154.07174169090524,155.6124591078143,152.5310242739962,154.07174169090524,298764
2022-09-02,150.96182564244899,152.47144389887347,149.4522073860245,150.96182564244899,947771
2022-09-05,153.09520161182382,154.62615362794207,151.56424959570558,153.09520161182382,705639
2022-09-06,150.7117859223581,152.21890378158167,149.20466806313453,150.7117859223581,625100
2022-09-07,148.70867624557732,150.19576300803308,147.22158948312156,148.70867624557732,240365
2022-09-08,147.42819787200216,148.9024798507222,145.95391589328213,147.42819787200216,16708
2022-09-09,147.55345038924582,149.02898489313827,146.07791588535338,147.55345038924582,249268
2022-09-12,146.5825666539957,148.04839232053567,145.11674098745576,146.5825666539957,963289
2022-09-13,142.62498014505383,144.05122994650438,141.19873034360327,142.62498014505383,747579
2022-09-14,140.8603713966257,142.26897511059198,139.45176768265944,140.8603713966257,766836
2022-09-15,134.6670137065888,136.0136838436547,133.3203435695229,134.6670137065888,691150
2022-09-16,136.41830826114744,137.78249134375892,135.05412517853597,136.41830826114744,551023
2022-09-19,132.11551751298418,133.43667268811402,130.79436233785435,132.11551751298418,479388
2022-09-20,129.26345174331453,130.5560862607477,127.97081722588139,129.26345174331453,919096
2022-09-21,129.46294423330093,130.75757367563395,128.1683147909679,129.46294423330093,875909
2022-09-22,127.61275564624115,128.88888320270357,126.33662808977874,127.61275564624115,477160
2022-09-23,131.61472891450876,132.93087620365384,130.29858162536368,131.61472891450876,152255
2022-09-26,128.277356044996,129.56012960544595,126.99458248454603,128.277356044996,884407
2022-09-27,129.0266263120111,130.31689257513122,127.73636004889099,129.0266263120111,983858
2022-09-28,128.98976903500866,130.27966672535874,127.69987134465858,128.98976903500866,590564
2022-09-29,126.04082170982753,127.3012299269258,124.78041349272925,126.04082170982753,520811
2022-09-30,127.4229265261824,128.69715579144423,126.14869726092057,127.4229265261824,300581
2022-10-03,127.0494592782621,128.31995387104473,125.77896468547948,127.0494592782621,904491
2022-10-04,129.07409545205658,130.36483640657715,127.78335449753601,129.07409545205658,143480
2022-10-05,131.26449357526022,132.57713851101283,129.9518486395076,131.26449357526022,273240
2022-10-06,137.0092472493704,138.37933972186408,135.6391547768767,137.0092472493704,43441
2022-10-07,140.7400856385956,142.14748649498154,139.33268478220964,140.7400856385956,107068
2022-10-10,139.77128201165021,141.16899483176672,138.3735691915337,139.77128201165021,33884
2022-10-11,139.1720009619224,140.56372097154164,137.78028095230317,139.1720009619224,452301
2022-10-12,142.30242348913512,143.72544772402648,140.87939925424376,142.30242348913512,565991
2022-10-13,144.23848703900686,145.68087190939693,142.79610216861678,144.23848703900686,624416
2022-10-14,146.15723833913214,147.61881072252345,144.69566595574082,146.15723833913214,981286
2022-10-17,141.5037203592569,142.91875756284946,140.08868315566434,141.5037203592569,909216
2022-10-18,141.50562747734912,142.9206837521226,140.09057120257563,141.50562747734912,351768
2022-10-19,139.4876697529912,140.88254645052112,138.09279305546127,139.4876697529912,940153
2022-10-20,140.33833418840936,141.74171753029347,138.93495084652525,140.33833418840936,846685
2022-10-21,140.13301811185482,141.53434829297336,138.73168793073629,140.13301811185482,168433
2022-10-24,142.7540069691661,144.1815470388578,141.32646689947444,142.7540069691661,964052
2022-10-25,143.73106739869402,145.16837807268095,142.2937567247071,143.73106739869402,448678
2022-10-26,146.06332807878061,147.52396135956843,144.6026947979928,146.06332807878061,289847
2022-10-27,144.773825231845,146.22156348416345,143.32608697952654,144.773825231845,124622
2022-10-28,142.11159020055732,143.53270610256288,140.69047429855175,142.11159020055732,319670
2022-10-31,141.0171897164123,142.42736161357644,139.60701781924817,141.0171897164123,157065
2022-11-01,141.0396948926595,142.4500918415861,139.6292979437329,141.0396948926595,453484
2022-11-02,142.17972364212005,143.60152087854127,140.75792640569884,142.17972364212005,28536
2022-11-03,148.675371948569,150.1621256680547,147.1886182290833,148.675371948569,691404
2022-11-04,148.6240576797306,150.11029825652793,147.1378171029333,148.6240576797306,330543
2022-11-07,145.8568412107327,147.31540962284004,144.39827279862538,145.8568412107327,319782
2022-11-08,144.92049345293822,146.3696983874676,143.47128851840884,144.92049345293822,508671
2022-11-09,143.64926255149453,145.08575517700947,142.2127699259796,143.64926255149453,983875
2022-11-10,145.10437635556553,146.55542011912118,143.6533325920099,145.10437635556553,781654
2022-11-11,140.70540074631325,142.11245475377638,139.2983467388501,140.70540074631325,336879
2022-11-14,140.95377953160576,142.36331732692182,139.5442417362897,140.95377953160576,171493
2022-11-15,141.46546018232408,142.8801147841473,140.05080558050085,141.46546018232408,304894
2022-11-16,142.19310485504886,143.61503590359933,140.77117380649838,142.19310485504886,953162
2022-11-17,140.56551687895643,141.971172047746,139.15986171016687,140.56551687895643,748678
2022-11-18,139.96692781905438,141.36659709724492,138.56725854086383,139.96692781905438,453342
2022-11-21,136.050482673814,137.41098750055215,134.68997784707585,136.050482673814,363064
2022-11-22,134.7761797502706,136.12394154777328,133.4284179527679,134.7761797502706,321667
2022-11-23,133.38027192272318,134.71407464195042,132.04646920349595,133.38027192272318,279063
2022-11-24,134.55681942476076,135.90238761900838,133.21125123051314,134.55681942476076,316887
2022-11-25,131.5126532204583,132.82777975266288,130.19752668825373,131.5126532204583,558682
2022-11-28,133.63315824800188,134.9694898304819,132.29682666552185,133.63315824800188,146931
2022-11-29,137.69422861979004,139.07117090598794,136.31728633359214,137.69422861979004,187327
2022-11-30,132.06257590862484,133.3832016677111,130.74195014953858,132.06257590862484,252726
2022-12-01,133.25446371638108,134.5870083535449,131.92191907921728,133.25446371638108,78799
2022-12-02,135.12511129210455,136.47636240502558,133.77386017918352,135.12511129210455,157446
2022-12-05,133.46999886736154,134.80469885603515,132.13529887868793,133.46999886736154,592962
2022-12-06,132.47625649462523,133.80101905957147,131.151493929679,132.47625649462523,818442
2022-12-07,132.19042419328127,133.5123284352141,130.86851995134845,132.19042419328127,486942
2022-12-08,131.46921735199783,132.7839095255178,130.15452517847785,131.46921735199783,224057
2022-12-09,130.72243809682897,132.02966247779725,129.4152137158607,130.72243809682897,941707
2022-12-12,126.40597323941698,127.67003297181115,125.1419135070228,126.40597323941698,516143
2022-12-13,129.38240808485492,130.67623216570345,128.08858400400638,129.38240808485492,565077
2022-12-14,132.24077235391542,133.56318007745458,130.91836463037626,132.24077235391542,246563
2022-12-15,130.1556943832477,131.45725132708017,128.8541374394152,130.1556943832477,13912
2022-12-16,126.40350269752685,127.66753772450211,125.13946767055158,126.40350269752685,38285
2022-12-19,127.78399295920127,129.06183288879328,126.50615302960925,127.78399295920127,686124
2022-12-20,126.37635523806917,127.64011879044986,125.11259168568847,126.37635523806917,730525
2022-12-21,126.7983338835881,128.06631722242398,125.53035054475222,126.7983338835881,552949
2022-12-22,126.05192682541626,127.31244609367042,124.7914075571621,126.05192682541626,580685
2022-12-23,127.85834862976574,129.1369321160634,126.57976514346808,127.85834862976574,816891
2022-12-26,129.69886736847664,130.99585604216142,128.40187869479186,129.69886736847664,656211
2022-12-27,127.88153363911563,129.1603489755068,126.60271830272447,127.88153363911563,307440
2022-12-28,124.40734032199533,125.65141372521529,123.16326691877538,124.40734032199533,270152
2022-12-29,120.53096087403597,121.73627048277633,119.3256512652956,120.53096087403597,150201
2022-12-30,122.06261861570276,123.2832448018598,120.84199242954573,122.06261861570276,30893
2023-01-02,119.22134444159782,120.4135578860138,118.02913099718184,119.22134444159782,421220
2023-01-03,118.07248857092904,119.25321345663833,116.89176368521974,118.07248857092904,205900
2023-01-04,116.72335916542187,117.89059275707609,115.55612557376764,116.72335916542187,461161
2023-01-05,116.65900421694806,117.82559425911755,115.49241417477857,116.65900421694806,755429
2023-01-06,112.19964423834776,113.32164068073124,111.07764779596428,112.19964423834776,743557
2023-01-09,112.67936188846856,113.80615550735325,111.55256826958387,112.67936188846856,726893
2023-01-10,113.9163356947075,115.05549905165458,112.77717233776042,113.9163356947075,943032
2023-01-11,114.17474826556698,115.31649574822265,113.0330007829113,114.17474826556698,709838
2023-01-12,113.52192863184139,114.65714791815981,112.38670934552297,113.52192863184139,308704
2023-01-13,113.79983069063519,114.93782899754154,112.66183238372884,113.79983069063519,727952
2023-01-16,114.76495873741177,115.9126083247859,113.61730915003766,114.76495873741177,462462
2023-01-17,108.45841135104146,109.54299546455188,107.37382723753105,108.45841135104146,610310
2023-01-18,112.75534339061335,113.88289682451948,111.62778995670722,112.75534339061335,277735
2023-01-19,113.69142319338992,114.82833742532382,112.55450896145602,113.69142319338992,24059
2023-01-20,112.26480370028338,113.38745173728621,111.14215566328055,112.26480370028338,568044
2023-01-23,111.44313002370554,112.5575613239426,110.32869872346848,111.44313002370554,120444
2023-01-24,112.59933417054259,113.72532751224801,111.47334082883717,112.59933417054259,466770
2023-01-25,112.39416931303094,113.51811100616125,111.27022761990064,112.39416931303094,33891
2023-01-26,107.88562451982395,108.96448076502219,106.80676827462571,107.88562451982395,950462
2023-01-27,112.39414936537324,113.51809085902697,111.2702078717195,112.39414936537324,171300
2023-01-30,112.20186397725726,113.32388261702984,111.07984533748468,112.20186397725726,323277
2023-01-31,114.54727050591083,115.69274321096994,113.40179780085172,114.54727050591083,620770
2023-02-01,113.01909571880913,114.14928667599722,111.88890476162103,113.01909571880913,150085
2023-02-02,116.54840417374828,117.71388821548577,115.3829201320108,116.54840417374828,30353
2023-02-03,117.27413637554756,118.44687773930303,116.10139501179208,117.27413637554756,596496
2023-02-06,118.76080614124905,119.94841420266154,117.57319807983656,118.76080614124905,60580
2023-02-07,116.33748389661034,117.50085873557644,115.17410905764423,116.33748389661034,534713
2023-02-08,119.21368455125699,120.40582139676955,118.02154770574442,119.21368455125699,161435
2023-02-09,120.91800669482417,122.12718676177242,119.70882662787592,120.91800669482417,559376
2023-02-10,124.12679872021504,125.36806670741719,122.88553073301289,124.12679872021504,900131
2023-02-13,122.62961215768911,123.855908279266,121.40331603611222,122.62961215768911,888274
2023-02-14,121.5111635842844,122.72627522012725,120.29605194844156,121.5111635842844,797126
2023-02-15,127.17095114081332,128.44266065222146,125.89924162940518,127.17095114081332,769225
2023-02-16,124.5384722083875,125.78385693047137,123.29308748630363,124.5384722083875,172614
2023-02-17,124.26212208409837,125.50474330493935,123.01950086325738,124.26212208409837,909526
2023-02-20,127.14970381106228,128.4212008491729,125.87820677295166,127.14970381106228,45709
2023-02-21,127.4617926769656,128.73641060373527,126.18717475019595,127.4617926769656,54630
2023-02-22,129.01160999468385,130.30172609463068,127.72149389473701,129.01160999468385,371904
2023-02-23,128.04544455216086,129.32589899768246,126.76499010663925,128.04544455216086,622840
2023-02-24,129.05714668780854,130.34771815468662,127.76657522093045,129.05714668780854,925515
2023-02-27,125.74934271003315,127.00683613713348,124.49184928293282,125.74934271003315,581775
2023-02-28,129.9823942431747,131.28221818560644,128.68257030074295,129.9823942431747,565893
2023-03-01,129.74020053031091,131.037602535614,128.44279852500782,129.74020053031091,714212
2023-03-02,128.0401414989181,129.32054291390727,126.75974008392892,128.0401414989181,282665
2023-03-03,129.8106372519846,131.10874362450443,128.51253087946475,129.8106372519846,410367
2023-03-06,128.67941598670043,129.96621014656745,127.39262182683343,128.67941598670043,651440
2023-03-07,125.3099236771855,126.56302291395735,124.05682444041364,125.3099236771855,428392
2023-03-08,121.99743728169967,123.21741165451667,120.77746290888268,121.99743728169967,624703
2023-03-09,123.75120693400135,124.98871900334136,122.51369486466133,123.75120693400135,627469
2023-03-10,123.41813442616416,124.6523157704258,122.18395308190252,123.41813442616416,678231
2023-03-13,123.1498195520943,124.38131774761524,121.91832135657336,123.1498195520943,880039
2023-03-14,125.86587356645762,127.1245323021222,124.60721483079304,125.86587356645762,28034
2023-03-15,123.09222820771288,124.32315048979001,121.86130592563575,123.09222820771288,54977
2023-03-16,121.35495926777801,122.5685088604558,120.14140967510023,121.35495926777801,211265
2023-03-17,120.48149527608822,121.68631022884911,119.27668032332734,120.48149527608822,114798
2023-03-20,120.7690884349782,121.97677931932799,119.56139755062841,120.7690884349782,965824
2023-03-21,120.72761282458883,121.93488895283473,119.52033669634294,120.72761282458883,575967
2023-03-22,120.09527251325748,121.29622523839006,118.8943197881249,120.09527251325748,585143
2023-03-23,120.00729935844035,121.20737235202475,118.80722636485595,120.00729935844035,878669
2023-03-24,119.80975467982726,121.00785222662554,118.61165713302898,119.80975467982726,870673
2023-03-27,118.14534705198882,119.3268005225087,116.96389358146894,118.14534705198882,191353
2023-03-28,116.28339294984372,117.44622687934215,115.12055902034528,116.28339294984372,656312
2023-03-29,116.97996851624607,118.14976820140853,115.81016883108362,116.97996851624607,562008
2023-03-30,114.95407413331489,116.10361487464804,113.80453339198174,114.95407413331489,102419
2023-03-31,112.35069712510939,113.47420409636048,111.2271901538583,112.35069712510939,577965
2023-04-03,111.70514743125712,112.82219890556969,110.58809595694454,111.70514743125712,906590
2023-04-04,111.40875565926022,112.52284321585283,110.29466810266761,111.40875565926022,3963
2023-04-05,116.49283517111,117.6577635228211,115.3279068193989,116.49283517111,745175
2023-04-06,114.90923092708844,116.05832323635933,113.76013861781756,114.90923092708844,572158
2023-04-07,117.13447283195144,118.30581756027095,115.96312810363193,117.13447283195144,717141
2023-04-10,118.94347030103228,120.1329050040426,117.75403559802196,118.94347030103228,303987
2023-04-11,116.17459725680604,117.3363432293741,115.01285128423798,116.17459725680604,654835
2023-04-12,118.0293316199819,119.20962493618173,116.84903830378208,118.0293316199819,409481
